SPH07 input file generated from LSDYNA K file                                 
Global time history data
,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106718-320,  0.109683-320,  0.113141-320,  0.000000E+00,  0.000000E+00,  0.665506-320,  0.669953-320,  0.674894-320
,  0.524073E+01,  0.538679E+01,  0.838996E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.114979E+00,  0.249944E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.528038E+01,  0.520525E+01,  0.854635E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.114979E+00,  0.230974E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.532003E+01,  0.502347E+01,  0.866555E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.114979E+00,  0.213739E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.536088E+01,  0.483646E+01,  0.875107E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.114979E+00,  0.197661E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.540053E+01,  0.465565E+01,  0.881213E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.114979E+00,  0.183558E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.544017E+01,  0.447593E+01,  0.887048E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.114979E+00,  0.170821E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.548102E+01,  0.429228E+01,  0.893638E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.114979E+00,  0.159015E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.552067E+01,  0.411585E+01,  0.899377E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.114979E+00,  0.148724E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.556032E+01,  0.394157E+01,  0.904481E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.114979E+00,  0.139480E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.560117E+01,  0.376461E+01,  0.911417E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.114979E+00,  0.130960E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.564082E+01,  0.359564E+01,  0.915622E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.114979E+00,  0.123589E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.568046E+01,  0.342959E+01,  0.919369E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.114979E+00,  0.117025E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.572011E+01,  0.326668E+01,  0.923578E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.114979E+00,  0.111208E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.576096E+01,  0.310235E+01,  0.925578E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.114979E+00,  0.105929E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.580061E+01,  0.294643E+01,  0.927017E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.114979E+00,  0.101436E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.584026E+01,  0.279419E+01,  0.929984E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.114979E+00,  0.975058E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.588111E+01,  0.264134E+01,  0.933369E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.114979E+00,  0.940017E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.592075E+01,  0.249702E+01,  0.934581E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.114979E+00,  0.910929E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.596040E+01,  0.235680E+01,  0.935856E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.114979E+00,  0.886309E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.600005E+01,  0.222083E+01,  0.937366E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.114979E+00,  0.865831E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.600125E+01,  0.221678E+01,  0.937427E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.114979E+00,  0.865273E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.608055E+01,  0.196193E+01,  0.942260E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106523E+00,  0.832238E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.612020E+01,  0.183912E+01,  0.945351E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106523E+00,  0.821186E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.616104E+01,  0.171739E+01,  0.948677E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106523E+00,  0.813386E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.620069E+01,  0.160401E+01,  0.951698E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106523E+00,  0.809193E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.624034E+01,  0.149536E+01,  0.953017E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106523E+00,  0.808233E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.628119E+01,  0.138843E+01,  0.956087E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106523E+00,  0.810544E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.632084E+01,  0.128956E+01,  0.960360E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106523E+00,  0.815965E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.636049E+01,  0.119554E+01,  0.964284E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106523E+00,  0.824537E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.640013E+01,  0.110642E+01,  0.968273E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106523E+00,  0.836317E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.644098E+01,  0.101978E+01,  0.974109E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106523E+00,  0.851913E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.648063E+01,  0.940726E+00,  0.978962E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106523E+00,  0.870541E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.652028E+01,  0.866631E+00,  0.982147E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106523E+00,  0.892744E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.656113E+01,  0.795492E+00,  0.986312E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106523E+00,  0.919519E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.660078E+01,  0.731500E+00,  0.990674E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106523E+00,  0.949497E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.664042E+01,  0.672457E+00,  0.994996E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106523E+00,  0.983662E+00,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.668007E+01,  0.618340E+00,  0.998466E-04,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106523E+00,  0.102228E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.672092E+01,  0.567716E+00,  0.100139E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106523E+00,  0.106701E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.676057E+01,  0.523515E+00,  0.100448E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106523E+00,  0.111552E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.680022E+01,  0.484122E+00,  0.100698E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106523E+00,  0.116940E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.684107E+01,  0.448499E+00,  0.100995E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106523E+00,  0.123096E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.688071E+01,  0.418650E+00,  0.101315E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106523E+00,  0.129702E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.692036E+01,  0.393343E+00,  0.101600E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106523E+00,  0.136973E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.696001E+01,  0.372462E+00,  0.101816E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106523E+00,  0.144950E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.700086E+01,  0.355436E+00,  0.102042E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106523E+00,  0.153950E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.700206E+01,  0.355003E+00,  0.102049E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.106523E+00,  0.154227E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.708016E+01,  0.334974E+00,  0.102732E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.103145E+00,  0.173611E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.712100E+01,  0.330351E+00,  0.103000E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.103145E+00,  0.185090E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.716065E+01,  0.329653E+00,  0.103596E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.103145E+00,  0.197177E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.720030E+01,  0.332584E+00,  0.104868E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.103145E+00,  0.210240E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.724115E+01,  0.339257E+00,  0.106736E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.103145E+00,  0.224781E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.728080E+01,  0.349125E+00,  0.108275E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.103145E+00,  0.240010E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.732045E+01,  0.362268E+00,  0.109422E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.103145E+00,  0.256398E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.736009E+01,  0.378605E+00,  0.110359E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.103145E+00,  0.274000E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.740094E+01,  0.398602E+00,  0.111488E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.103145E+00,  0.293461E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.744059E+01,  0.420867E+00,  0.113095E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.103145E+00,  0.313685E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.748024E+01,  0.445775E+00,  0.114580E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.103145E+00,  0.335285E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.752109E+01,  0.474087E+00,  0.115957E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.103145E+00,  0.359053E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.756074E+01,  0.504045E+00,  0.117524E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.103145E+00,  0.383657E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.760038E+01,  0.536269E+00,  0.119928E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.103145E+00,  0.409821E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.764003E+01,  0.570520E+00,  0.123033E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.103145E+00,  0.437592E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.768088E+01,  0.607679E+00,  0.126244E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.103145E+00,  0.467947E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.772053E+01,  0.645379E+00,  0.128484E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.103145E+00,  0.499156E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.776018E+01,  0.684506E+00,  0.131104E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.103145E+00,  0.532123E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.780103E+01,  0.726111E+00,  0.134529E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.103145E+00,  0.567964E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.784067E+01,  0.767599E+00,  0.138127E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.103145E+00,  0.604634E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.788032E+01,  0.810057E+00,  0.141669E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.103145E+00,  0.643222E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.792117E+01,  0.854631E+00,  0.145890E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.103145E+00,  0.685012E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.796082E+01,  0.898472E+00,  0.150993E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.103145E+00,  0.727570E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.800047E+01,  0.942621E+00,  0.155718E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.103145E+00,  0.772142E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.800167E+01,  0.943961E+00,  0.155836E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.103145E+00,  0.773525E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.808096E+01,  0.103107E+01,  0.164578E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.991066E-01,  0.867496E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.812061E+01,  0.107516E+01,  0.171219E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.991066E-01,  0.917421E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.816026E+01,  0.111885E+01,  0.177862E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.991066E-01,  0.969350E+01,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.820111E+01,  0.116330E+01,  0.184560E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.991066E-01,  0.102494E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.824076E+01,  0.120581E+01,  0.191593E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.991066E-01,  0.108088E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.828041E+01,  0.124756E+01,  0.198806E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.991066E-01,  0.113881E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.832005E+01,  0.128835E+01,  0.205104E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.991066E-01,  0.119875E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.836090E+01,  0.132922E+01,  0.211897E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.991066E-01,  0.126256E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.840055E+01,  0.136763E+01,  0.220540E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.991066E-01,  0.132641E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.844020E+01,  0.140467E+01,  0.230698E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.991066E-01,  0.139212E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.848105E+01,  0.144129E+01,  0.240976E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.991066E-01,  0.146174E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.852070E+01,  0.147518E+01,  0.252032E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.991066E-01,  0.153111E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.856034E+01,  0.150734E+01,  0.263043E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.991066E-01,  0.160219E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.860119E+01,  0.153863E+01,  0.272652E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.991066E-01,  0.167717E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.864084E+01,  0.156716E+01,  0.281677E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.991066E-01,  0.175158E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.868049E+01,  0.159376E+01,  0.291271E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.991066E-01,  0.182750E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.872014E+01,  0.161834E+01,  0.299942E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.991066E-01,  0.190485E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.876099E+01,  0.164148E+01,  0.308636E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.991066E-01,  0.198591E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.880063E+01,  0.166173E+01,  0.317894E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.991066E-01,  0.206581E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.884028E+01,  0.167979E+01,  0.326395E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.991066E-01,  0.214681E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.888113E+01,  0.169611E+01,  0.334220E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.991066E-01,  0.223128E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.892078E+01,  0.170977E+01,  0.341435E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.991066E-01,  0.231415E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.896043E+01,  0.172135E+01,  0.348271E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.991066E-01,  0.239775E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.900008E+01,  0.173095E+01,  0.353952E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.991066E-01,  0.248194E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.900128E+01,  0.173121E+01,  0.354116E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.991066E-01,  0.248450E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.908057E+01,  0.174429E+01,  0.365485E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.950170E-01,  0.265025E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.912022E+01,  0.174836E+01,  0.370938E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.950170E-01,  0.273312E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.916107E+01,  0.175087E+01,  0.376998E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.950170E-01,  0.281831E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.920072E+01,  0.175180E+01,  0.383714E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.950170E-01,  0.290063E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.924037E+01,  0.175140E+01,  0.390027E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.950170E-01,  0.298238E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.928001E+01,  0.174986E+01,  0.395678E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.950170E-01,  0.306337E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.932086E+01,  0.174731E+01,  0.400970E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.950170E-01,  0.314587E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.936051E+01,  0.174412E+01,  0.404873E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.950170E-01,  0.322478E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.940016E+01,  0.174049E+01,  0.407331E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.950170E-01,  0.330228E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.944101E+01,  0.173671E+01,  0.409903E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.950170E-01,  0.338040E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.948066E+01,  0.173326E+01,  0.412682E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.950170E-01,  0.345437E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.952030E+01,  0.173029E+01,  0.415983E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.950170E-01,  0.352628E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.956115E+01,  0.172804E+01,  0.420056E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.950170E-01,  0.359803E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.960080E+01,  0.172706E+01,  0.424237E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.950170E-01,  0.366521E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.964045E+01,  0.172768E+01,  0.427962E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.950170E-01,  0.372973E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.968010E+01,  0.173029E+01,  0.431189E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.950170E-01,  0.379125E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.972095E+01,  0.173533E+01,  0.434801E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.950170E-01,  0.385110E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.976059E+01,  0.174286E+01,  0.438586E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.950170E-01,  0.390545E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.980024E+01,  0.175338E+01,  0.442125E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.950170E-01,  0.395601E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.984109E+01,  0.176773E+01,  0.445608E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.950170E-01,  0.400404E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.988074E+01,  0.178541E+01,  0.448577E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.950170E-01,  0.404652E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.992039E+01,  0.180714E+01,  0.451347E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.950170E-01,  0.408458E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.996004E+01,  0.183325E+01,  0.454019E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.950170E-01,  0.411788E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.100009E+02,  0.186513E+01,  0.456320E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.950170E-01,  0.414696E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.100021E+02,  0.186615E+01,  0.456382E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.950170E-01,  0.414774E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.100802E+02,  0.194144E+01,  0.460493E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.101534E+00,  0.419832E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.101210E+02,  0.199026E+01,  0.462497E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.101534E+00,  0.421670E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.101607E+02,  0.204404E+01,  0.464431E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.101534E+00,  0.422878E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.102003E+02,  0.210439E+01,  0.466734E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.101534E+00,  0.423494E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.102412E+02,  0.217353E+01,  0.469111E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.101534E+00,  0.423494E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.102808E+02,  0.224733E+01,  0.470995E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.101534E+00,  0.422882E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.103205E+02,  0.232764E+01,  0.472621E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.101534E+00,  0.421666E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.103601E+02,  0.241443E+01,  0.474223E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.101534E+00,  0.419841E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.104010E+02,  0.251042E+01,  0.475765E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.101534E+00,  0.417314E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.104406E+02,  0.260959E+01,  0.477500E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.101534E+00,  0.414229E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.104803E+02,  0.271435E+01,  0.479454E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.101534E+00,  0.410528E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.105211E+02,  0.282774E+01,  0.481224E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.101534E+00,  0.406089E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.105608E+02,  0.294267E+01,  0.482172E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.101534E+00,  0.401197E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.106004E+02,  0.306186E+01,  0.482670E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.101534E+00,  0.395754E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.106401E+02,  0.318465E+01,  0.482995E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.101534E+00,  0.389781E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.106809E+02,  0.331424E+01,  0.483520E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.101534E+00,  0.383092E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
,  0.107206E+02,  0.344228E+01,  0.484336E-03,  0.000000E+00,  0.000000E+00,  0.000000E+00,  0.101534E+00,  0.376108E+02,  0.000000E+00,  0.000000E+00,  0.000000E+00
